id,status,added_files,total_changes,deleted_files,modified_files,build_correction_intervals,total_builds,success_builds,failed_builds,ci_latency,time_between_first_and_last_comment,reviews_number,first_response_time,total_jobs,success_jobs,failed_jobs,mention_number,review_time,participants_number,source_code_added_lines,source_code_removed_lines,test_code_added_lines,test_code_removed_lines,total_comments,general_comments,inline_comments,effective_comments,average_time_between_comments,tests_run,tests_fail,tests_error,skipped_tests,self_merged_commits
5680,merged,0,2,0,2,0,4,0,4,607281312,5.992310449541053e+307,0,5.992310449541053e+307,16,16,0,0,693371269,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0
5675,merged,0,1,0,1,0,4,0,4,7976188,7843168,1,7841354,16,16,0,0,8044.8,1,21,2,0,0,3,0,3,3,907,0,0,0,0,0
5663,merged,0,3,0,3,0,5,0,5,518634.33,518034.02,1,518034.02,20,20,0,0,519234567,1,42,11,0,0,1,0,1,1,0,0,0,0,0,0
5659,merged,0,5,0,5,0,7,0,7,1299964475,5.992310449541053e+307,0,5.992310449541053e+307,28,25,2,0,1300014811,1,61,10,0,0,0,0,0,0,0,0,0,0,0,1
5642,merged,0,1,0,1,0,3,1,2,17.9,5.992310449541053e+307,0,5.992310449541053e+307,12,6,1,0,79074,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1
5640,merged,27,93,19,47,0,1,0,1,-321853,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,37729,1,2482,2085,0,52,0,0,0,0,0,0,0,0,0,31
5639,merged,0,1,0,1,0,1,0,1,-20357,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,15062,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
5637,merged,0,9,0,9,0,5,0,5,3968884,5.992310449541053e+307,0,5.992310449541053e+307,20,20,0,0,3992584,1,73,24,0,0,0,0,0,0,0,0,0,0,0,4
5636,merged,1,23,0,22,0,1,0,1,-74298,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,84181,1,193,27,0,0,0,0,0,0,0,0,0,0,0,2
5633,merged,1,8,0,7,0,3,0,3,63347445,5.992310449541053e+307,0,5.992310449541053e+307,12,9,1,0,63388706,1,107,13,0,0,0,0,0,0,0,0,0,0,0,2
5632,merged,1,16,0,15,0,1,0,1,-193868853,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,35135,1,173,19,0,0,0,0,0,0,0,0,0,0,0,2
5599,merged,1,5,0,4,0,10,0,10,1899313824,1897289211,2,1809169013,40,32,3,0,1899363732,1,77,10,0,0,6,0,6,6,17624.039599999996,0,0,0,0,1
5597,merged,17,55,17,21,0,3,0,3,711158086,5.992310449541053e+307,0,5.992310449541053e+307,12,10,1,0,711382512,1,1939,2381,0,52,0,0,0,0,0,0,0,0,0,2
5596,merged,0,1,0,1,0,1,0,1,-17.21,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,11016,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1
5595,merged,2,7,1,4,0,4,0,4,93999.34,5.992310449541053e+307,0,5.992310449541053e+307,16,14,1,0,94060461,1,375,273,0,0,0,0,0,0,0,0,0,0,0,2
5523,merged,0,2,0,2,0,1,0,1,-2172213,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,75247.28,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
5522,merged,4,22,0,18,0,28,0,28,2652191.05,1895456538,2,1287089635,112,112,0,1,2652210426,1,270,36,0,0,3,1,2,2,304183.4515,0,0,0,0,9
5519,merged,0,1,0,1,0,1,0,1,-17567,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,18744,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
5518,merged,0,1,0,1,0,2,0,2,1516768,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,1609908,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
5512,merged,13,46,0,33,0,1,0,1,-42344,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,508705,1,1820,250,52,0,0,0,0,0,0,0,0,0,0,10
5505,merged,0,1,0,1,0,1,0,1,-12925,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,9982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5497,merged,0,2,0,2,0,1,0,1,-1348823812,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,118662,1,52,45,0,0,0,0,0,0,0,0,0,0,0,0
5496,merged,10,37,15,12,0,2,0,2,1083079,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,1106497,1,1274,58,0,0,0,0,0,0,0,0,0,0,0,2
5489,merged,4,16,4,8,0,1,0,1,-96255,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,16912,1,460,248,0,0,0,0,0,0,0,0,0,0,0,1
5481,merged,33,58,0,25,0,2,0,2,94048181,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,1209424472,1,547,112,0,0,0,0,0,0,0,0,0,0,0,0
5470,merged,1,12,0,11,0,1,0,1,-172663,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,35173102,1,271,68,0,0,0,0,0,0,0,0,0,0,0,0
5439,merged,0,17,0,17,0,1,0,1,-164045,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,530774856,1,325,364,0,0,0,0,0,0,0,0,0,0,0,0
5400,merged,0,3,0,3,0,1,0,1,-143425,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,318875,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
5372,merged,0,4,0,4,0,2,0,2,1117503747,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,1122321103,1,114,78,0,0,0,0,0,0,0,0,0,0,0,0
5321,merged,1,5,0,4,0,4,0,4,1026337821,5.992310449541053e+307,0,5.992310449541053e+307,16,16,0,0,2235850957,1,559,314,0,0,0,0,0,0,0,0,0,0,0,0
5253,merged,0,6,0,6,0,3,0,3,1371867338,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,1810062.95,1,68,2,0,0,0,0,0,0,0,0,0,0,0,0
5247,merged,2,18,1,15,0,1,0,1,-108626,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,1550105.01,1,376,362,0,0,0,0,0,0,0,0,0,0,0,0
5222,merged,0,3,0,3,0,1,0,1,-115692,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,424300494,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0
5218,merged,0,4,0,4,0,2,0,2,66938579,67264924,0,66429374,8,8,0,1,68043959,1,7,7,0,0,3,3,0,0,417775,0,0,0,0,0
5170,merged,4,21,0,17,0,4,0,4,2412460483,5.992310449541053e+307,0,5.992310449541053e+307,16,16,0,0,2412508158,1,540,11,0,0,0,0,0,0,0,0,0,0,0,0
5145,merged,0,1,0,1,0,1,0,1,-727225,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,14357,1,21,28,0,0,0,0,0,0,0,0,0,0,0,0
5144,merged,0,5,0,5,0,1,0,1,-1406.0,5.992310449541053e+307,0,5.992310449541053e+307,6,4,0,0,12807,1,385,154,0,0,0,0,0,0,0,0,0,0,0,5
5142,merged,0,1,0,1,0,2,0,2,7871.78,5.992310449541053e+307,0,5.992310449541053e+307,12,10,0,0,8887495,1,21,28,0,0,0,0,0,0,0,0,0,0,0,1
5141,merged,0,2,0,2,0,1,0,1,-96425,5.992310449541053e+307,0,5.992310449541053e+307,4,2,1,0,17488,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5140,merged,3,24,0,21,0,1,0,1,-34013,5.992310449541053e+307,0,5.992310449541053e+307,4,2,1,0,16308,1,474,32,0,0,0,0,0,0,0,0,0,0,0,0
5139,merged,0,1,0,1,0,1,0,1,-124621,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,44486,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5078,merged,3,20,0,17,0,2,0,2,153966,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,212.38,1,472,23,0,0,0,0,0,0,0,0,0,0,0,0
4981,merged,0,1,0,1,0,1,0,1,-16512,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,6386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4980,merged,0,1,0,1,0,1,0,1,-17743,5.992310449541053e+307,0,5.992310449541053e+307,4,1,1,0,29135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4979,merged,1,4,1,2,0,1,0,1,-393847,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,40977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4757,merged,0,4,0,4,0,1,0,1,-1420678,5.992310449541053e+307,0,5.992310449541053e+307,3,3,0,0,98724,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,merged,0,2,0,2,0,2,0,2,75604345,5.992310449541053e+307,0,5.992310449541053e+307,6,6,0,0,75815177,1,10,44,0,0,0,0,0,0,0,0,0,0,0,0
4728,merged,0,7,2,5,0,3,0,3,804393,5.992310449541053e+307,0,5.992310449541053e+307,9,9,0,0,832.37,1,146,168,0,0,0,0,0,0,0,0,0,0,0,0
4727,merged,2,7,0,5,0,1,0,1,-51.82,5.992310449541053e+307,0,5.992310449541053e+307,3,3,0,0,32263,1,60,109,0,0,0,0,0,0,0,0,0,0,0,1
4711,merged,33,36,0,3,0,1,0,1,-94618,5.992310449541053e+307,0,5.992310449541053e+307,3,3,0,0,19742,1,1001,3,0,0,0,0,0,0,0,0,0,0,0,4
4602,merged,0,21,10,11,0,1,0,1,-89282,5.992310449541053e+307,0,5.992310449541053e+307,3,3,0,0,97989,1,220,504,0,0,0,0,0,0,0,0,0,0,0,1
4509,merged,2,9,0,7,0,8,0,8,1718734551,1221384889,1,1221384889,24,24,0,0,1835562358,1,175,24,0,0,1,0,1,1,0,0,0,0,0,0
4488,merged,2,5,0,3,0,1,0,1,-3901017,5.992310449541053e+307,0,5.992310449541053e+307,3,3,0,0,430207458,1,122,4,0,0,0,0,0,0,0,0,0,0,0,0
4480,merged,3,7,0,4,0,2,0,2,636428,5.992310449541053e+307,0,5.992310449541053e+307,6,6,0,0,721767,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1
4479,merged,0,12,0,12,0,1,0,1,1831468624,1834206113,0,1834206113,3,3,0,0,1834223231,1,852,859,0,0,1,1,0,0,0,0,0,0,0,1
6440,merged,0,3,0,3,0,1,1,0,83230983,83520.7,0,5.992310449541053e+307,3,3,0,0,88045738,3,6,3,0,0,1,1,0,0,0,0,0,0,0,0
6439,merged,0,2,0,2,0,1,1,0,3225,282487,0,5.992310449541053e+307,3,3,0,0,1858796,3,4,2,0,0,1,1,0,0,0,0,0,0,0,0
6427,merged,0,2,0,2,0,2,2,0,2833,247119,0,5.992310449541053e+307,6,6,0,0,316872,2,7,7,0,0,1,1,0,0,0,0,0,0,0,1
6426,merged,2,52,0,50,0,6,6,0,931323,1355.37,2,5.992310449541053e+307,18,18,0,0,1780103,2,483,1065,0,0,5,3,2,1,261.3415,0,0,0,0,7
6266,merged,2,41,0,39,24727713,5,4,1,164200587,164392142,0,5.992310449541053e+307,15,14,1,0,164648271,2,287,623,0,0,5,5,0,0,22692686,0,0,0,0,5
6263,merged,0,27,0,27,0,2,2,0,3505,181251,0,5.992310449541053e+307,6,6,0,0,298097,2,194,115,0,0,1,1,0,0,0,0,0,0,0,3
6258,merged,0,21,0,21,0,13,13,0,107806776,107978626,0,5.992310449541053e+307,39,39,0,0,108525487,2,192,113,0,0,13,13,0,0,8749.354749999999,0,0,0,0,13
6250,merged,1,55,1,53,0,4,4,0,758107,1134781,0,5.992310449541053e+307,12,12,0,0,1214279,2,536,604,0,0,2,2,0,0,727086,0,0,0,0,17
6247,merged,0,11,0,11,0,3,3,0,265181759,265546049,0,5.992310449541053e+307,9,9,0,0,265764529,2,180,111,0,0,3,3,0,0,130716.93400000001,0,0,0,0,3
6246,merged,0,40,0,40,1049.79,5,3,2,32731102,32875123,1,5.992310449541053e+307,15,13,2,0,34660807,2,355,492,0,0,6,5,1,1,5431.4668,0,0,0,0,5
6177,merged,1,21,0,20,0,3,0,3,1793108,5.992310449541053e+307,0,5.992310449541053e+307,12,11,1,0,3396405,1,83,34,0,0,0,0,0,0,0,0,0,0,0,68
5750,merged,2,42,0,40,0,9,0,9,498095035,5.992310449541053e+307,0,5.992310449541053e+307,36,24,6,0,252879,1,521,53,0,0,0,0,0,0,0,0,0,0,0,55
5733,merged,0,1,0,1,0,2,0,2,1667.12,5.992310449541053e+307,0,5.992310449541053e+307,8,0,4,0,1769965,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0
5729,merged,0,2,0,2,0,4,0,4,91212333,5.992310449541053e+307,0,5.992310449541053e+307,16,2,6,0,91383697,2,22,17,0,0,0,0,0,0,0,0,0,0,0,0
5728,merged,0,1,0,1,0,4,0,4,92017869,5.992310449541053e+307,0,5.992310449541053e+307,16,5,5,0,92153725,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5722,merged,0,1,0,1,0,5,0,5,433403.3,5.992310449541053e+307,0,5.992310449541053e+307,20,20,0,0,437319744,2,13,3,0,0,0,0,0,0,0,0,0,0,0,0
5715,merged,0,6,0,6,0,6,0,6,174672119,170483743,1,170418225,24,18,2,0,175166546,3,37,31,0,0,2,1,1,1,65518,0,0,0,0,0
5705,merged,0,1,0,1,0,7,0,7,426551.88,5.992310449541053e+307,0,5.992310449541053e+307,28,27,1,0,426952.91,3,35,15,0,0,0,0,0,0,0,0,0,0,0,0
5702,merged,0,1,0,1,0,2,0,2,1948861,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,3645695,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
5693,merged,0,1,0,1,0,3,0,3,85529708,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,85771716,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5676,merged,0,1,0,1,0,3,0,3,780569467,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,781067014,2,8,63,0,0,0,0,0,0,0,0,0,0,0,0
5674,merged,0,2,0,2,0,2,0,2,2752019,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,10297813,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5670,merged,0,6,0,6,0,2,0,2,12379446,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,430047677,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0
5661,merged,0,2,0,2,0,6,0,6,685309604,523514309,1,523514309,24,19,2,0,685381267,2,42,1,0,0,1,0,1,1,0,0,0,0,0,0
5658,merged,0,1,0,1,0,10,0,10,1307722198,5.992310449541053e+307,0,5.992310449541053e+307,40,36,2,0,1307904786,3,89,19,0,0,0,0,0,0,0,0,0,0,0,0
5657,merged,0,1,0,1,0,11,0,11,1126653161,529236616,2,529221959,44,44,0,0,1127745128,2,157,5,0,0,3,0,3,1,7.3285,0,0,0,0,0
5652,merged,0,6,0,6,0,1,0,1,-73982,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,1470861,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2
5651,merged,0,6,0,6,0,1,0,1,-44678,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,1392552,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1
5650,merged,0,7,0,7,0,3,0,3,7678907,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,8557714,1,63,39,0,0,0,0,0,0,0,0,0,0,0,2
5649,merged,0,7,0,7,0,3,0,3,7727769,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,8506753,1,63,39,0,0,0,0,0,0,0,0,0,0,0,2
5646,merged,0,1,0,1,0,5,0,5,600749627,5.992310449541053e+307,0,5.992310449541053e+307,20,20,0,0,601475268,2,205,119,0,0,0,0,0,0,0,0,0,0,0,0
5619,merged,0,14,0,14,0,8,0,8,1172606517,5.992310449541053e+307,0,5.992310449541053e+307,32,32,0,0,1257019445,2,81,29,0,0,0,0,0,0,0,0,0,0,0,0
5617,merged,0,1,0,1,0,10,0,10,1810027854,5.992310449541053e+307,0,5.992310449541053e+307,40,32,3,0,1810892.88,2,106,188,0,0,0,0,0,0,0,0,0,0,0,0
5609,merged,0,1,0,1,0,3,0,3,1128304428,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,1129167.35,2,1221,617,0,0,0,0,0,0,0,0,0,0,0,0
5606,merged,0,6,0,6,0,3,0,3,86145915,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,86521823,2,34,0,0,0,0,0,0,0,0,0,0,0,0,1
5590,merged,0,1,0,1,0,9,0,9,1123863.47,1119833603,2,1119831571,36,36,0,0,1124782291,2,158,4,0,0,5,0,5,5,508,0,0,0,0,1
5542,merged,0,7,0,7,0,11,0,11,1817581197,1816433.02,1,1816432419,44,41,1,0,1820337509,2,89,11,0,0,2,0,2,2,601,0,0,0,0,0
5540,merged,0,7,0,7,0,3,0,3,1222004126,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,1380605219,2,30,4,0,0,0,0,0,0,0,0,0,0,0,0
5538,merged,1,3,0,2,0,8,0,8,774913716,766065667,3,173529727,32,32,0,0,781890588,2,79,1,0,0,13,0,13,11,49377.994999999995,0,0,0,0,0
5516,merged,2,5,0,3,0,22,0,22,89240209,5.992310449541053e+307,0,5.992310449541053e+307,88,88,0,0,93331828,1,1,1,0,0,0,0,0,0,0,0,0,0,0,22
5450,merged,0,8,0,8,0,50,0,50,5846254994,5.992310449541053e+307,0,5.992310449541053e+307,200,196,2,0,21405,1,31,8,0,0,0,0,0,0,0,0,0,0,0,12
5449,merged,0,2,0,2,0,2,0,2,2165209,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,2218633,1,29,5,0,0,0,0,0,0,0,0,0,0,0,1
5448,merged,0,1,0,1,0,3,0,3,43071846,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,739507,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9
5447,merged,0,12,0,12,0,2,0,2,1373348,5.992310449541053e+307,0,5.992310449541053e+307,8,5,1,0,1457409,1,271,126,0,0,0,0,0,0,0,0,0,0,0,7
5443,merged,0,9,0,9,0,3,0,3,128894.19,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,20668,1,52,7,0,0,0,0,0,0,0,0,0,0,0,3
5438,merged,0,3,0,3,0,2,0,2,15710568,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,15764323,1,50,5,0,0,0,0,0,0,0,0,0,0,0,1
5413,merged,0,22,0,22,0,9,0,9,905138268,5.992310449541053e+307,0,5.992310449541053e+307,36,34,1,0,350553,1,82,20,0,0,0,0,0,0,0,0,0,0,0,10
5412,merged,0,11,0,11,0,2,0,2,5931584,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,6141831,1,73,11,0,0,0,0,0,0,0,0,0,0,0,1
5411,merged,0,5,0,5,0,2,0,2,1399841,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,1759146,1,7,7,0,0,0,0,0,0,0,0,0,0,0,1
5390,merged,0,8,0,8,0,6,0,6,575335309,5.992310449541053e+307,0,5.992310449541053e+307,24,24,0,0,16119,1,8,5,0,0,0,0,0,0,0,0,0,0,0,4
5389,merged,0,2,0,2,0,2,0,2,101399,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,448606,1,6,3,0,0,0,0,0,0,0,0,0,0,0,1
5369,merged,0,6,0,6,0,6,0,6,2931192.89,5.992310449541053e+307,0,5.992310449541053e+307,24,24,0,0,2932824305,1,269,125,0,0,0,0,0,0,0,0,0,0,0,8
5368,merged,0,14,0,14,0,12,0,12,1236424.22,5.992310449541053e+307,0,5.992310449541053e+307,48,48,0,0,32239,1,64,70,0,0,0,0,0,0,0,0,0,0,0,5
5367,merged,0,7,0,7,0,1,0,1,-32221,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,186139,1,62,68,0,0,0,0,0,0,0,0,0,0,0,3
5303,merged,0,8,0,8,0,11,0,11,1153529673,5.992310449541053e+307,0,5.992310449541053e+307,44,44,0,0,14879,1,30,52,0,0,0,0,0,0,0,0,0,0,0,3
5302,merged,0,2,0,2,0,1,0,1,-33543,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,309972,1,28,50,0,0,0,0,0,0,0,0,0,0,0,1
5301,merged,0,10,0,10,0,1,0,1,-44674,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,20754,1,187,71,0,0,0,0,0,0,0,0,0,0,0,3
5300,merged,0,4,0,4,0,2,0,2,18061646,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,18793436,1,185,69,0,0,0,0,0,0,0,0,0,0,0,1
5283,merged,0,14,0,14,0,5,0,5,471306.44,5.992310449541053e+307,0,5.992310449541053e+307,20,17,1,0,29518,1,50,26,0,0,0,0,0,0,0,0,0,0,0,5
5282,merged,0,3,0,3,0,2,0,2,1935511,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,3469653,1,19,4,0,0,0,0,0,0,0,0,0,0,0,1
