id,status,added_files,total_changes,deleted_files,modified_files,build_correction_intervals,total_builds,success_builds,failed_builds,ci_latency,time_between_first_and_last_comment,reviews_number,first_response_time,total_jobs,success_jobs,failed_jobs,mention_number,review_time,participants_number,source_code_added_lines,source_code_removed_lines,test_code_added_lines,test_code_removed_lines,total_comments,general_comments,inline_comments,effective_comments,average_time_between_comments,tests_run,tests_fail,tests_error,skipped_tests,self_merged_commits
5642,merged,0,1,0,1,0,3,1,2,17.9,5.992310449541053e+307,0,5.992310449541053e+307,12,6,1,0,79074,1,6,1,0,0,0,0,0,0,0.0,0,0,0,0,1
5659,merged,0,5,0,5,0,7,0,7,1299964475,5.992310449541053e+307,0,5.992310449541053e+307,28,25,2,0,1300014811,1,61,10,0,0,0,0,0,0,0.0,0,0,0,0,1
5714,merged,0,6,0,6,0,8,0,8,2137073596,5.992310449541053e+307,0,5.992310449541053e+307,32,29,2,0,2137384295,1,37,4,0,0,0,0,0,0,0.0,0,0,0,0,1
5497,merged,0,2,0,2,0,1,0,1,-1348823812,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,118662,1,52,45,0,0,0,0,0,0,0.0,0,0,0,0,0
5777,merged,0,2,0,2,0,7,0,7,690476679,5.992310449541053e+307,0,5.992310449541053e+307,28,26,1,0,602217273,1,6,6,0,0,0,0,0,0,0.0,0,0,0,0,0
5740,merged,10,58,0,48,0,2,0,2,62302,5.992310449541053e+307,0,5.992310449541053e+307,8,2,2,0,255353,1,1188,260,0,0,0,0,0,0,0.0,0,0,0,0,56
5836,merged,0,2,0,2,0,3,0,3,522108412,5.992310449541053e+307,0,5.992310449541053e+307,12,8,2,0,764958904,0,19,19,0,0,0,0,0,0,0.0,0,0,0,0,0
5837,merged,0,11,0,11,0,3,0,3,510819331,5.992310449541053e+307,0,5.992310449541053e+307,12,7,2,0,761562709,0,82,7,0,0,0,0,0,0,0.0,0,0,0,0,0
5140,merged,3,24,0,21,0,1,0,1,-34013,5.992310449541053e+307,0,5.992310449541053e+307,4,2,1,0,16308,1,474,32,0,0,0,0,0,0,0.0,0,0,0,0,0
5808,merged,0,6,0,6,0,5,0,5,8052538,5670114,3,2370454,20,17,1,1,513057419,1,44,1,0,0,5,0,5,4,824915,0,0,0,0,0
5723,merged,0,2,0,2,0,3,0,3,364349566,8262682,1,8212.89,12,9,1,1,367082238,1,14,0,0,0,4,1,3,3,16.597333333333335,0,0,0,0,0
5597,merged,17,55,17,21,0,3,0,3,711158086,5.992310449541053e+307,0,5.992310449541053e+307,12,10,1,0,711382512,1,1939,2381,0,52,0,0,0,0,0.0,0,0,0,0,2
5741,merged,0,1,0,1,0,1,0,1,-31632,5.992310449541053e+307,0,5.992310449541053e+307,4,1,1,0,166352,1,5,4,0,0,0,0,0,0,0.0,0,0,0,0,58
5595,merged,2,7,1,4,0,4,0,4,93999.34,5.992310449541053e+307,0,5.992310449541053e+307,16,14,1,0,94060461,1,375,273,0,0,0,0,0,0,0.0,0,0,0,0,2
5144,merged,0,5,0,5,0,1,0,1,-1406.0,5.992310449541053e+307,0,5.992310449541053e+307,6,4,0,0,12807,1,385,154,0,0,0,0,0,0,0.0,0,0,0,0,5
5505,merged,0,1,0,1,0,1,0,1,-12925,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,9982,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5
5519,merged,0,1,0,1,0,1,0,1,-17567,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,18744,1,1,1,0,0,0,0,0,0,0.0,0,0,0,0,4
5247,merged,2,18,1,15,0,1,0,1,-108626,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,1550105.01,1,376,362,0,0,0,0,0,0,0.0,0,0,0,0,0
5489,merged,4,16,4,8,0,1,0,1,-96255,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,16912,1,460,248,0,0,0,0,0,0,0.0,0,0,0,0,1
5640,merged,27,93,19,47,0,1,0,1,-321853,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,37729,1,2482,2085,0,52,0,0,0,0,0.0,0,0,0,0,31
4979,merged,1,4,1,2,0,1,0,1,-393847,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,40977,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1
5439,merged,0,17,0,17,0,1,0,1,-164045,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,530774856,1,325,364,0,0,0,0,0,0,0.0,0,0,0,0,0
5663,merged,0,3,0,3,0,5,0,5,518634.33,518034.02,1,518034.02,20,20,0,0,519234567,1,42,11,0,0,1,0,1,1,0.0,0,0,0,0,0
4711,merged,33,36,0,3,0,1,0,1,-94618,5.992310449541053e+307,0,5.992310449541053e+307,3,3,0,0,19742,1,1001,3,0,0,0,0,0,0,0.0,0,0,0,0,4
5512,merged,13,46,0,33,0,1,0,1,-42344,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,508705,1,1820,250,52,0,0,0,0,0,0.0,0,0,0,0,10
5743,merged,1,4,1,2,0,1,0,1,-91402,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,195475,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,66
5321,merged,1,5,0,4,0,4,0,4,1026337821,5.992310449541053e+307,0,5.992310449541053e+307,16,16,0,0,2235850957,1,559,314,0,0,0,0,0,0,0.0,0,0,0,0,0
4602,merged,0,21,10,11,0,1,0,1,-89282,5.992310449541053e+307,0,5.992310449541053e+307,3,3,0,0,97989,1,220,504,0,0,0,0,0,0,0.0,0,0,0,0,1
5885,merged,0,10,0,10,0,5,0,5,1126181133,5.992310449541053e+307,0,5.992310449541053e+307,20,20,0,0,4057120658,0,46,30,0,0,0,0,0,0,0.0,0,0,0,0,0
5637,merged,0,9,0,9,0,5,0,5,3968884,5.992310449541053e+307,0,5.992310449541053e+307,20,20,0,0,3992584,1,73,24,0,0,0,0,0,0,0.0,0,0,0,0,4
5675,merged,0,1,0,1,0,4,0,4,7976188,7843168,1,7841354,16,16,0,0,8044.8,1,21,2,0,0,3,0,3,3,907,0,0,0,0,0
5879,merged,0,2,0,2,0,4,0,4,782919429,699510054,2,607834788,16,16,0,1,4230835078,1,6,6,0,0,4,1,3,3,30558.421999999995,0,0,0,0,0
5892,merged,0,12,1,11,0,3,0,3,427796731,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,3443849096,0,74,15,0,0,0,0,0,0,0.0,0,0,0,0,0
4728,merged,0,7,2,5,0,3,0,3,804393,5.992310449541053e+307,0,5.992310449541053e+307,9,9,0,0,832.37,1,146,168,0,0,0,0,0,0,0.0,0,0,0,0,0
5218,merged,0,4,0,4,0,2,0,2,66938579,67264924,0,66429374,8,8,0,1,68043959,1,7,7,0,0,3,3,0,0,417775,0,0,0,0,0
5481,merged,33,58,0,25,0,2,0,2,94048181,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,1209424472,1,547,112,0,0,0,0,0,0,0.0,0,0,0,0,0
5824,merged,0,6,0,6,0,3,0,3,167937.68,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,932236187,0,59,3,0,0,0,0,0,0,0.0,0,0,0,0,0
5496,merged,10,37,15,12,0,2,0,2,1083079,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,1106497,1,1274,58,0,0,0,0,0,0,0.0,0,0,0,0,2
5078,merged,3,20,0,17,0,2,0,2,153966,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,212.38,1,472,23,0,0,0,0,0,0,0.0,0,0,0,0,0
